0 0 6148914691236539050
0 0 6148914691236539050
0 0 6148914691236539050
0 0 6148914691236473514
0 0 6148914691236473514
0 0 6148914691236473514
0 0 6148914691236473514
0 0 6148914691236473514
0 0 6148914691236473514
0 0 6148914691236473514
0 0 6148914691236473514
0 0 6148914691236473514
0 0 6148914691236473514
0 0 6148914691236473514
0 0 6148914691236604586
0 0 6148914691236604586
0 0 6148914691236604586
0 0 6148914691236604586
0 0 6148914691236604586
0 0 6148914691236604586
0 0 6148914691236604586
0 0 6148914691236604586
0 0 6148914691236604586
0 0 6148914691236604586
0 0 6148914691236604586
0 0 6148914691236604586
0 0 6148914691236604586
0 0 6148914691236604586
0 0 6148914691236342442
0 0 6148914691236342442
0 0 6148914691236342442
0 0 6148914691236342442
0 0 6148914691236342442
0 0 6148914691236342442
0 0 6148914691236342442
0 0 6148914691236342442
0 0 6148914691236342442
0 0 6148914691236342442
0 0 6148914691236342442
0 0 6148914691236866730
0 0 6148914691236866730
0 0 6148914691236866730
0 0 6148914691236866730
0 0 6148914691236866730
0 0 6148914691236866730
0 0 6148914691236866730
0 0 6148914691236866730
0 0 6148914691236866730
0 0 6148914691236866730
0 0 6148914691236866730
0 0 6148914691236866730
0 0 6148914691236866730
0 0 6148914691236866730
0 0 6148914691235818154
0 0 6148914691235818154
0 0 6148914691235818154
0 0 6148914691235818154
0 0 6148914691235818154
0 0 6148914691235818154
0 0 6148914691235818154
0 0 6148914691235818154
0 0 6148914691235818154
0 0 6148914691235818154
0 0 6148914691235818154
0 0 6148914691237915306
0 0 6148914691237915306
0 0 6148914691237915306
0 0 6148914691237915306
0 0 6148914691237915306
0 0 6148914691237915306
0 0 6148914691237915306
0 0 6148914691237915306
0 0 6148914691237915306
0 0 6148914691237915306
0 0 6148914691237915306
0 0 6148914691237915306
0 0 6148914691237915306
0 0 6148914691237915306
0 0 6148914691233721002
0 0 6148914691233721002
0 0 6148914691233721002
0 0 6148914691233721002
0 0 6148914691233721002
0 0 6148914691233721002
0 0 6148914691233721002
0 0 6148914691233721002
0 0 6148914691233721002
0 0 6148914691233721002
0 0 6148914691233721002
0 0 6148914691242109610
0 0 6148914691242109610
0 0 6148914691242109610
0 0 6148914691242109610
0 0 6148914691242109610
0 0 6148914691242109610
0 0 6148914691242109610
0 0 6148914691242109610
0 0 6148914691242109610
0 0 6148914691242109610
0 0 6148914691242109610
0 0 6148914691242109610
0 0 6148914691242109610
0 0 6148914691242109610
0 0 6148914691225332394
0 0 6148914691225332394
0 0 6148914691225332394
0 0 6148914691225332394
0 0 6148914691225332394
0 0 6148914691225332394
0 0 6148914691225332394
0 0 6148914691225332394
0 0 6148914691225332394
0 0 6148914691225332394
0 0 6148914691225332394
0 0 6148914691258886826
0 0 6148914691258886826
0 0 6148914691258886826
0 0 6148914691258886826
0 0 6148914691258886826
0 0 6148914691258886826
0 0 6148914691258886826
0 0 6148914691258886826
0 0 6148914691258886826
0 0 6148914691258886826
0 0 6148914691258886826
0 0 6148914691258886826
0 0 6148914691258886826
0 0 6148914691258886826
0 0 6148914691191777962
0 0 6148914691191777962
0 0 6148914691191777962
0 0 6148914691191777962
0 0 6148914691191777962
0 0 6148914691191777962
0 0 6148914691191777962
0 0 6148914691191777962
0 0 6148914691191777962
0 0 6148914691191777962
0 0 6148914691191777962
0 0 6148914691325995690
0 0 6148914691325995690
0 0 6148914691325995690
0 0 6148914691325995690
0 0 6148914691325995690
0 0 6148914691325995690
0 0 6148914691325995690
0 0 6148914691325995690
0 0 6148914691325995690
0 0 6148914691325995690
0 0 6148914691325995690
0 0 6148914691325995690
0 0 6148914691325995690
0 0 6148914691325995690
0 0 6148914691057560234
0 0 6148914691057560234
0 0 6148914691057560234
0 0 6148914691057560234
0 0 6148914691057560234
0 0 6148914691057560234
0 0 6148914691057560234
0 0 6148914691057560234
0 0 6148914691057560234
0 0 6148914691057560234
0 0 6148914691057560234
0 0 6148914691594431146
0 0 6148914691594431146
0 0 6148914691594431146
0 0 6148914691594431146
0 0 6148914691594431146
0 0 6148914691594431146
0 0 6148914691594431146
0 0 6148914691594431146
0 0 6148914691594431146
0 0 6148914691594431146
0 0 6148914691594431146
0 0 6148914691594431146
0 0 6148914691594431146
0 0 6148914691594431146
0 0 6148914690520689322
0 0 6148914690520689322
0 0 6148914690520689322
0 0 6148914690520689322
0 0 6148914690520689322
0 0 6148914690520689322
0 0 6148914690520689322
0 0 6148914690520689322
0 0 6148914690520689322
0 0 6148914690520689322
0 0 6148914690520689322
0 0 6148914692668172970
0 0 6148914692668172970
0 0 6148914692668172970
0 0 6148914692668172970
0 0 6148914692668172970
0 0 6148914692668172970
0 0 6148914692668172970
0 0 6148914692668172970
0 0 6148914692668172970
0 0 6148914692668172970
0 0 6148914692668172970
0 0 6148914692668172970
0 0 6148914692668172970
0 0 6148914692668172970
0 0 6148914688373205674
0 0 6148914688373205674
0 0 6148914688373205674
0 0 6148914688373205674
0 0 6148914688373205674
0 0 6148914688373205674
0 0 6148914688373205674
0 0 6148914688373205674
0 0 6148914688373205674
0 0 6148914688373205674
0 0 6148914688373205674
0 0 6148914696963140266
0 0 6148914696963140266
0 0 6148914696963140266
0 0 6148914696963140266
0 0 6148914696963140266
0 0 6148914696963140266
0 0 6148914696963140266
0 0 6148914696963140266
0 0 6148914696963140266
0 0 6148914696963140266
0 0 6148914696963140266
0 0 6148914696963140266
0 0 6148914696963140266
0 0 6148914696963140266
0 0 6148914679783271082
0 0 6148914679783271082
0 0 6148914679783271082
0 0 6148914679783271082
0 0 6148914679783271082
0 0 6148914679783271082
0 0 6148914679783271082
0 0 6148914679783271082
0 0 6148914679783271082
0 0 6148914679783271082
0 0 6148914679783271082
0 0 6148914714143009450
0 0 6148914714143009450
0 0 6148914714143009450
0 0 6148914714143009450
0 0 6148914714143009450
0 0 6148914714143009450
0 0 6148914714143009450
0 0 6148914714143009450
0 0 6148914714143009450
0 0 6148914714143009450
0 0 6148914714143009450
0 0 6148914714143009450
0 0 6148914714143009450
0 0 6148914714143009450
0 0 6148914645423532714
0 0 6148914645423532714
0 0 6148914645423532714
0 0 6148914645423532714
0 0 6148914645423532714
0 0 6148914645423532714
0 0 6148914645423532714
0 0 6148914645423532714
0 0 6148914645423532714
0 0 6148914645423532714
0 0 6148914645423532714
0 0 6148914782862486186
0 0 6148914782862486186
0 0 6148914782862486186
0 0 6148914782862486186
0 0 6148914782862486186
0 0 6148914782862486186
0 0 6148914782862486186
0 0 6148914782862486186
0 0 6148914782862486186
0 0 6148914782862486186
0 0 6148914782862486186
0 0 6148914782862486186
0 0 6148914782862486186
0 0 6148914782862486186
0 0 6148914507984579242
0 0 6148914507984579242
0 0 6148914507984579242
0 0 6148914507984579242
0 0 6148914507984579242
