1100011111000001111100000111110000011111000001111100000 00000 00000
1100011111000001111100000111110000011111000001111100000 00000 00000
1100011111000001111100000111110000011111000001111100000 00000 00000
1100011111000001111100000111110000011111000001111100000 00000 00000
1000011111000001111100000111110000011111000001111100000 00000 00000
1000011111000001111100000111110000011111000001111100000 00000 00000
1000011111000001111100000111110000011111000001111100000 00000 00000
1000011111000001111100000111110000011111000001111100000 00000 00000
1000011111000001111100000111110000011111000001111100000 00000 00000
1000011111000001111100000111110000011111000001111100000 00000 00000
1000011111000001111100000111110000011111000001111100000 00000 00000
1000011111000001111100000111110000011111000001111100000 00000 00000
1000011111000001111100000111110000011111000001111100000 00000 00000
1000011111000001111100000111110000011111000001111100000 00000 00000
1000011111000001111100000111110000011111000001111100000 00000 00000
1000011111000001111100000111110000011111000001111100000 00000 00000
1000011111000001111100000111110000011111000001111100000 00000 00000
1000011111000001111100000111110000011111000001111100000 00000 00000
0000011111000001111100000111110000011111000001111100000 00000 00000
0000011111000001111100000111110000011111000001111100000 00000 00000
0000011111000001111100000111110000011111000001111100000 00000 00000
0000011111000001111100000111110000011111000001111100000 00000 00000
0000011111000001111100000111110000011111000001111100000 00000 00000
0000011111000001111100000111110000011111000001111100001 00000 00000
0000011111000001111100000111110000011111000001111100001 00000 00000
0000011111000001111100000111110000011111000001111100001 00000 00000
0000011111000001111100000111110000011111000001111100001 00000 00000
0000011111000001111100000111110000011111000001111100001 00000 00000
0000011111000001111100000111110000011111000001111100001 00000 00000
0000011111000001111100000111110000011111000001111100001 00000 00000
0000011111000001111100000111110000011111000001111100001 00000 00000
0000011111000001111100000111110000011111000001111100001 00000 00000
0000011111000001111100000111110000011111000001111100011 00000 00000
0000011111000001111100000111110000011111000001111100011 00000 00000
0000011111000001111100000111110000011111000001111100011 00000 00000
0000011111000001111100000111110000011111000001111100011 00000 00000
0000011111000001111100000111110000011111000001111100011 00000 00000
0000011111000001111100000111110000011111000001111100011 00000 00000
0000011111000001111100000111110000011111000001111100011 00000 00000
0000011111000001111100000111110000011111000001111100011 00000 00000
0000011111000001111100000111110000011111000001111100011 00000 00000
0000011111000001111100000111110000011111000001111100111 00000 00000
0000011111000001111100000111110000011111000001111100111 00000 00000
0000011111000001111100000111110000011111000001111100111 00000 00000
0000011111000001111100000111110000011111000001111100111 00000 00000
0000011111000001111100000111110000011111000001111100111 00000 00000
0000011111000001111100000111110000011111000001111100111 00000 00000
0000011111000001111100000111110000011111000001111100111 00000 00000
0000011111000001111100000111110000011111000001111100111 00000 00000
0000011111000001111100000111110000011111000001111100111 00000 00000
0000011111000001111100000111110000011111000001111101111 00000 00000
0000011111000001111100000111110000011111000001111101111 00000 00000
0000011111000001111100000111110000011111000001111101111 00000 00000
0000011111000001111100000111110000011111000001111101111 00000 00000
0000011111000001111100000111110000011111000001111101111 00000 00000
0000011111000001111100000111110000011111000001111101111 00000 00000
0000011111000001111100000111110000011111000001111101111 00000 00000
0000011111000001111100000111110000011111000001111101111 00000 00000
0000011111000001111100000111110000011111000001111101111 00000 00000
0000011111000001111100000111110000011111000001111111111 00000 00000
0000011111000001111100000111110000011111000001111111111 00000 00000
0000011111000001111100000111110000011111000001111111111 00000 00000
0000011111000001111100000111110000011111000001111111111 00000 00000
0000011111000001111100000111110000011111000001111111111 00000 00000
0000011111000001111100000111110000011111000001111111111 00000 00000
0000011111000001111100000111110000011111000001111111111 00000 00000
0000011111000001111100000111110000011111000001111111111 00000 00000
0000011111000001111100000111110000011111000001111111111 00000 00000
0000011111000001111100000111110000011111000001111111111 00000 00000
0000011111000001111100000111110000011111000001111011111 00000 00000
0000011111000001111100000111110000011111000001111011111 00000 00000
0000011111000001111100000111110000011111000001111011111 00000 00000
0000011111000001111100000111110000011111000001111011111 00000 00000
0000011111000001111100000111110000011111000001111011111 00000 00000
0000011111000001111100000111110000011111000001111011111 00000 00000
0000011111000001111100000111110000011111000001111011111 00000 00000
0000011111000001111100000111110000011111000001111011111 00000 00000
0000011111000001111100000111110000011111000001110011111 00000 00000
0000011111000001111100000111110000011111000001110011111 00000 00000
0000011111000001111100000111110000011111000001110011111 00000 00000
0000011111000001111100000111110000011111000001110011111 00000 00000
0000011111000001111100000111110000011111000001110011111 00000 00000
0000011111000001111100000111110000011111000001110011111 00000 00000
0000011111000001111100000111110000011111000001110011111 00000 00000
0000011111000001111100000111110000011111000001110011111 00000 00000
0000011111000001111100000111110000011111000001110011111 00000 00000
0000011111000001111100000111110000011111000001110011111 00000 00000
0000011111000001111100000111110000011111000001100011111 00000 00000
0000011111000001111100000111110000011111000001100011111 00000 00000
0000011111000001111100000111110000011111000001100011111 00000 00000
0000011111000001111100000111110000011111000001100011111 00000 00000
0000011111000001111100000111110000011111000001100011111 00000 00000
0000011111000001111100000111110000011111000001100011111 00000 00000
0000011111000001111100000111110000011111000001100011111 00000 00000
0000011111000001111100000111110000011111000001100011111 00000 00000
0000011111000001111100000111110000011111000001100011111 00000 00000
0000011111000001111100000111110000011111000001000011111 00000 00000
0000011111000001111100000111110000011111000001000011111 00000 00000
0000011111000001111100000111110000011111000001000011111 00000 00000
0000011111000001111100000111110000011111000001000011111 00000 00000
0000011111000001111100000111110000011111000001000011111 00000 00000
0000011111000001111100000111110000011111000001000011111 00000 00000
0000011111000001111100000111110000011111000001000011111 00000 00000
0000011111000001111100000111110000011111000001000011111 00000 00000
